Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_More_Than_Months,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
3,government,648652,16,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,1,10303,1200981,7843,Reject,9
3,government,491441,14,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,11241,1111210,14049,Accept,8
3,government,391620,21,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,2,12217,583512,13952,Accept,8
3,government,519261,22,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,3,11096,925153,15421,Accept,6
3,government,625710,24,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,9333,857382,14480,Accept,6
3,government,206590,22,yes,3,4,17,4,2,1,3,bungalow,12,P.Pinang,2,5644,454533,12470,Accept,7
3,government,601950,10,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,3,9411,634942,10728,Reject,9
3,government,545375,19,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,2,9248,821453,15253,Accept,7
3,government,647360,10,no,3,4,17,4,2,1,3,bungalow,12,P.Pinang,3,5224,900521,18605,Accept,8
3,government,386909,13,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,3,12026,511497,18976,Accept,6
3,government,492516,21,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,2,11667,1409473,16292,Accept,6
3,government,680909,12,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,10118,1017340,10579,Accept,8
3,government,732241,17,no,3,4,17,4,2,1,3,bungalow,12,P.Pinang,2,8973,1137067,15644,Accept,9
3,government,302146,17,yes,3,4,17,4,2,1,1,bungalow,12,P.Pinang,1,6848,882969,16773,Accept,7
3,government,764439,17,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,2,6841,1193430,9623,Accept,9
3,government,224034,12,yes,3,4,17,4,2,1,1,bungalow,12,P.Pinang,1,4292,1381992,14355,Accept,9
3,government,798969,10,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,3,6286,458843,15936,Accept,6
3,government,623768,18,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,2,7818,1362663,11973,Reject,8
3,government,721212,14,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,3,5797,805711,9043,Accept,8
3,government,178056,15,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,5663,524738,9239,Accept,6
3,government,707877,20,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,7413,863895,17194,Accept,6
3,government,413782,24,yes,3,4,17,4,2,1,2,bungalow,12,P.Pinang,2,8320,912070,14761,Reject,8
3,government,667788,17,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,6257,905040,19609,Accept,8
3,government,581831,18,yes,3,4,17,4,2,1,3,bungalow,12,P.Pinang,2,9391,1117820,16943,Reject,6
3,government,536349,17,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,1,10552,726006,13274,Accept,8
3,government,124059,17,yes,3,4,17,4,2,1,3,bungalow,12,P.Pinang,2,11460,713498,7685,Accept,9
3,government,552244,22,no,3,4,17,4,2,1,3,bungalow,12,P.Pinang,1,8162,999041,13714,Reject,8
3,government,248025,19,yes,3,4,17,4,2,1,1,bungalow,12,P.Pinang,2,7207,1093078,12215,Reject,9
3,government,555270,15,no,3,4,17,4,2,1,3,bungalow,12,P.Pinang,3,10373,483607,14668,Reject,6
3,government,733736,11,yes,3,4,17,4,2,1,3,bungalow,12,P.Pinang,1,5700,905293,10175,Reject,6
3,government,772288,15,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,4223,1217439,15415,Accept,7
3,government,316058,11,yes,3,4,17,4,2,1,1,bungalow,12,P.Pinang,2,8313,1102177,15878,Accept,8
3,government,281806,12,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,1,5532,1003121,19944,Reject,7
3,government,742765,24,yes,3,4,17,4,2,1,1,bungalow,12,P.Pinang,1,10207,1278579,19480,Reject,6
3,government,721738,23,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,3,6691,1293202,11534,Reject,8
3,government,668329,11,yes,3,4,17,4,2,1,1,bungalow,12,P.Pinang,2,6090,1225079,10231,Accept,9
3,government,160577,15,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,2,8474,1315231,9303,Reject,8
3,government,421768,15,yes,3,4,17,4,2,1,3,bungalow,12,P.Pinang,1,5521,561862,12839,Accept,7
3,government,298580,22,no,3,4,17,4,2,1,2,bungalow,12,P.Pinang,1,9576,815077,8415,Accept,6
3,government,290798,12,yes,3,4,17,4,2,1,1,bungalow,12,P.Pinang,1,10581,1120015,16694,Accept,8
3,government,504675,23,no,3,4,17,4,2,1,1,bungalow,12,P.Pinang,3,12434,460106,16860,Reject,8
6,Self_Employed,349482,15,yes,4,5,17,3,2,1,1,bungalow,10,P.Pinang,3,7996,1030554,18471,Accept,8
6,Self_Employed,376305,23,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,3,5118,1168387,18734,Accept,7
6,Self_Employed,168070,13,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,11812,1090406,10382,Accept,6
6,Self_Employed,567414,20,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,12392,951224,8399,Accept,9
6,Self_Employed,307498,17,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,3,5040,574125,14857,Accept,8
6,Self_Employed,772031,24,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,4836,1105751,11522,Reject,6
6,Self_Employed,410909,22,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,9180,504356,16324,Accept,6
6,Self_Employed,309126,13,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,6697,681272,10870,Reject,9
6,Self_Employed,767770,20,yes,4,5,17,3,2,1,1,bungalow,10,P.Pinang,3,8976,1054953,11149,Accept,9
6,Self_Employed,425267,13,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,8107,429786,8726,Reject,7
6,Self_Employed,608992,22,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,6072,448953,12350,Accept,6
6,Self_Employed,295035,12,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,3,11172,420239,15876,Accept,7
6,Self_Employed,221390,24,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,2,11260,1225572,11768,Reject,8
6,Self_Employed,186155,16,no,4,5,17,3,2,1,2,bungalow,10,P.Pinang,1,10296,612566,18733,Accept,6
6,Self_Employed,242915,17,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,7976,1169811,12820,Reject,7
6,Self_Employed,160791,22,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,7665,867737,9679,Accept,6
6,Self_Employed,506613,21,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,4951,449561,8872,Accept,9
6,Self_Employed,241889,14,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,10717,755076,10520,Accept,8
6,Self_Employed,632586,14,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,3,5457,714901,9129,Accept,8
6,Self_Employed,184059,10,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,6947,925950,8938,Accept,7
6,Self_Employed,567738,20,yes,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,9104,1228167,18186,Accept,9
6,Self_Employed,375970,22,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,8245,949969,18295,Accept,8
6,Self_Employed,317313,10,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,10985,1273978,16018,Reject,6
6,Self_Employed,461644,13,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,7350,534613,12085,Reject,6
6,Self_Employed,500588,10,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,3,3604,1190016,13722,Reject,7
6,Self_Employed,311142,14,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,3,5787,837728,11062,Accept,9
6,Self_Employed,792580,14,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,3,11598,1325609,7681,Accept,9
6,Self_Employed,102686,10,no,4,5,17,3,2,1,2,bungalow,10,P.Pinang,1,10652,705549,12168,Accept,8
6,Self_Employed,784237,18,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,1,7252,708809,17065,Reject,8
6,Self_Employed,258633,19,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,2,10424,945396,17710,Accept,8
6,Self_Employed,758829,14,yes,4,5,17,3,2,1,1,bungalow,10,P.Pinang,3,6906,466798,10663,Reject,9
6,Self_Employed,790300,17,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,4099,1144335,9766,Accept,9
6,Self_Employed,548387,10,yes,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,8662,604673,12723,Reject,7
6,Self_Employed,335381,16,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,8778,929784,19164,Reject,8
6,Self_Employed,153701,15,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,3,7903,1035713,8794,Reject,8
6,Self_Employed,602072,14,no,4,5,17,3,2,1,2,bungalow,10,P.Pinang,2,10612,851207,18078,Accept,8
6,Self_Employed,364959,10,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,3,5486,714873,17170,Accept,9
6,Self_Employed,582981,23,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,9580,1057583,11314,Accept,7
6,Self_Employed,214312,19,yes,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,6989,1020372,19408,Accept,9
6,Self_Employed,609285,13,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,3,9523,894750,16325,Accept,7
6,Self_Employed,362176,24,yes,4,5,17,3,2,1,1,bungalow,10,P.Pinang,2,8274,1408205,11202,Accept,7
6,Self_Employed,743646,15,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,7802,594745,8675,Accept,9
6,Self_Employed,596191,22,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,2,10142,1140355,7786,Accept,7
6,Self_Employed,360995,11,no,4,5,17,3,2,1,2,bungalow,10,P.Pinang,3,10244,1029434,17294,Accept,6
6,Self_Employed,528574,23,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,2,10224,921744,11255,Accept,7
6,Self_Employed,713450,18,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,3,8924,782134,12518,Accept,8
6,Self_Employed,123549,21,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,2,8985,1103582,12920,Accept,7
6,Self_Employed,330980,12,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,2,11518,709053,10804,Reject,6
6,Self_Employed,497175,12,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,3,10827,984431,13267,Reject,6
6,Self_Employed,756672,21,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,3,5748,998514,13621,Accept,9
6,Self_Employed,787101,10,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,10823,1080052,17834,Reject,9
6,Self_Employed,429203,14,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,7261,928676,8492,Accept,6
6,Self_Employed,742216,24,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,3715,929266,18551,Accept,7
6,Self_Employed,142194,19,no,4,5,17,3,2,1,1,bungalow,10,P.Pinang,1,5503,820837,16715,Accept,9
6,Self_Employed,572640,20,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,1,7318,969344,14300,Accept,8
6,Self_Employed,546595,12,no,4,5,17,3,2,1,2,bungalow,10,P.Pinang,1,12239,1449153,7948,Accept,6
6,Self_Employed,205318,23,yes,4,5,17,3,2,1,2,bungalow,10,P.Pinang,2,10432,832328,12690,Accept,7
6,Self_Employed,144906,22,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,3,3598,1370312,14151,Accept,7
6,Self_Employed,123726,16,yes,4,5,17,3,2,1,3,bungalow,10,P.Pinang,1,8778,1167017,10655,Accept,8
6,Self_Employed,627124,24,no,4,5,17,3,2,1,3,bungalow,10,P.Pinang,2,6488,567734,17812,Accept,7
6,Self_Employed,333797,10,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,2,5723,1199446,10343,Accept,7
6,Self_Employed,453801,19,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,4467,931807,14930,Reject,6
6,Self_Employed,627947,20,yes,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,1,11685,1312868,19849,Reject,7
6,Self_Employed,310781,23,no,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,1,7804,569089,7608,Accept,7
6,Self_Employed,249707,18,yes,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,5148,1207506,18742,Accept,7
6,Self_Employed,318537,15,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,3754,1123946,16255,Accept,8
6,Self_Employed,627746,24,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,2,6690,1277933,12735,Reject,8
6,Self_Employed,417295,14,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,2,12232,1129189,13544,Reject,8
6,Self_Employed,265347,20,yes,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,1,9022,1137519,9269,Reject,8
6,Self_Employed,323778,16,no,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,1,7599,1198466,9131,Accept,7
6,Self_Employed,653928,19,yes,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,1,7707,675861,14775,Reject,9
6,Self_Employed,437907,10,no,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,3,11765,1427324,14435,Accept,6
6,Self_Employed,619415,23,yes,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,2,3771,1299749,10816,Accept,7
6,Self_Employed,399751,13,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,2,4417,553866,16280,Accept,6
6,Self_Employed,630214,11,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,2,6212,777644,18681,Accept,6
6,Self_Employed,727564,16,no,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,1,3840,782080,16891,Accept,9
6,Self_Employed,750867,18,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,3,11634,666393,15475,Reject,7
6,Self_Employed,503569,11,no,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,2,10582,1096812,14101,Accept,7
6,Self_Employed,733704,21,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,3,3674,823258,15836,Accept,7
6,Self_Employed,751145,13,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,7840,1363806,12576,Accept,8
6,Self_Employed,718914,23,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,3,10055,723908,11371,Accept,8
6,Self_Employed,144213,21,no,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,3,5587,897388,19578,Accept,7
6,Self_Employed,466636,17,yes,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,1,7440,656544,11623,Accept,7
6,Self_Employed,719237,13,no,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,1,10110,700322,10638,Accept,6
6,Self_Employed,610596,16,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,3,5396,1089566,12428,Accept,6
6,Self_Employed,762695,12,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,2,7425,855952,8334,Accept,8
6,Self_Employed,227228,22,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,2,5147,889050,10901,Reject,6
6,Self_Employed,115552,24,no,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,1,4467,1012403,14250,Reject,6
6,Self_Employed,545011,12,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,3,4974,1443956,12863,Accept,6
6,Self_Employed,268514,15,no,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,3,9497,517367,19736,Accept,6
6,Self_Employed,359871,23,yes,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,3,5666,1029599,14125,Accept,9
6,Self_Employed,586955,15,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,2,12432,1101168,17245,Accept,6
6,Self_Employed,633296,18,yes,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,9860,723987,19654,Reject,8
6,Self_Employed,547482,14,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,8927,1179338,11648,Accept,7
6,Self_Employed,181854,11,yes,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,2,10764,799306,11207,Reject,9
6,Self_Employed,341555,13,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,8390,852418,16867,Reject,9
6,Self_Employed,378448,18,yes,4,5,17,3,2,1,3,bungalow,10,Pulau Penang,3,4359,1128574,17269,Reject,6
6,Self_Employed,788179,19,no,4,5,17,3,2,1,1,bungalow,10,Pulau Penang,1,6564,933860,16228,Accept,9
6,Self_Employed,711715,24,yes,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,3,3769,951692,11956,Accept,7
6,Self_Employed,126012,17,no,4,5,17,3,2,1,2,bungalow,10,Pulau Penang,1,6352,1378490,13631,Accept,9
4,employee,627698,12,yes,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,2,4594,612666,14478,Accept,8
4,employee,631702,19,no,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,1,3764,834191,12477,Accept,8
4,employee,473458,22,yes,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,2,7654,572317,8878,Accept,8
4,employee,144721,15,no,4,5,18,3,2,1,1,bungalow,10,Pulau Penang,3,5262,957151,10655,Accept,9
4,employee,375124,14,yes,4,5,18,3,2,1,2,bungalow,10,Pulau Penang,1,7902,774270,10236,Accept,6
4,employee,674780,22,no,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,2,4643,426039,15716,Accept,6
4,employee,430490,22,yes,4,5,18,3,2,1,1,bungalow,10,Pulau Penang,1,9240,927092,10823,Accept,8
4,employee,671995,19,no,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,3,5826,1098644,9920,Accept,8
4,employee,603097,15,yes,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,1,3653,605357,11758,Accept,9
4,employee,620729,24,no,4,5,18,3,2,1,1,bungalow,10,Pulau Penang,3,8750,728251,7538,Accept,8
4,employee,490780,13,yes,4,5,18,3,2,1,2,bungalow,10,Pulau Penang,2,8755,1345450,14662,Accept,9
4,employee,400844,24,no,4,5,18,3,2,1,1,bungalow,10,Pulau Penang,2,7159,1239563,11362,Accept,9
4,employee,754936,21,yes,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,1,7613,1136788,19542,Accept,8
4,employee,777168,13,no,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,2,7150,919111,8826,Accept,9
4,employee,198363,18,yes,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,1,10624,535223,8926,Reject,8
4,employee,101797,11,no,4,5,18,3,2,1,2,bungalow,10,Pulau Penang,1,5605,501665,15570,Accept,7
4,employee,292248,15,yes,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,1,7527,860021,8022,Accept,6
4,employee,308451,14,no,4,5,18,3,2,1,3,bungalow,10,Pulau Penang,1,6178,955633,11407,Accept,7
4,employee,185022,15,yes,4,5,18,3,2,1,1,bungalow,10,Pulau Penang,2,9697,752140,19798,Accept,8
4,employee,738761,23,no,4,5,18,3,2,1,1,bungalow,10,Pulau Penang,3,10342,1371534,16695,Accept,9
4,employee,630671,16,yes,4,5,18,3,2,1,3,terrace,10,Pulau Penang,1,10426,1396191,9407,Accept,8
4,employee,308709,23,no,4,5,18,3,2,1,1,terrace,10,Pulau Penang,3,4487,601706,12546,Accept,8
4,employee,135918,19,yes,4,5,18,3,2,1,3,terrace,10,Pulau Penang,1,9887,804590,18850,Reject,7
4,employee,545973,22,no,4,5,18,3,2,1,3,terrace,10,Pulau Penang,3,8847,1092532,14832,Accept,9
4,employee,497913,10,yes,4,5,18,3,2,1,3,terrace,10,Pulau Penang,2,9640,1192944,14156,Accept,8
4,employee,450793,10,no,4,5,18,3,2,1,2,terrace,10,Pulau Penang,2,12363,1392036,16464,Accept,9
4,employee,382135,17,yes,4,5,18,3,2,1,3,terrace,10,Pulau Penang,2,8777,1043804,19134,Accept,8
4,employee,380697,21,no,4,5,18,3,2,1,1,terrace,10,Pulau Penang,1,6064,798495,13401,Accept,8
4,employee,498131,17,yes,4,5,18,3,2,1,2,terrace,10,Pulau Penang,1,6412,1175229,7908,Accept,9
4,employee,727583,17,no,4,5,18,3,2,1,3,terrace,10,Pulau Penang,3,5310,664516,15459,Accept,8
4,employee,116663,12,yes,4,5,18,3,2,1,3,terrace,10,Pulau Penang,2,10901,423528,9376,Accept,8
4,employee,191583,15,no,4,5,18,3,2,1,3,terrace,10,Pulau Penang,1,7887,912623,17452,Accept,7
4,employee,237443,24,yes,4,5,18,3,2,1,2,terrace,10,Pulau Penang,3,11355,433268,13294,Accept,9
4,employee,785956,16,no,4,5,18,3,2,1,2,terrace,10,Pulau Penang,3,9873,761518,10324,Reject,7
4,employee,569838,22,yes,4,5,18,3,2,1,1,terrace,10,Pulau Penang,2,4500,438485,11683,Accept,9
4,employee,445162,12,no,4,5,18,3,2,1,1,terrace,10,Pulau Penang,2,4663,979050,12274,Accept,7
4,employee,171155,16,yes,4,5,18,3,2,1,1,terrace,10,Pulau Penang,1,12528,649097,16803,Accept,9
4,employee,203849,15,no,4,5,18,3,2,1,1,terrace,10,Pulau Penang,1,4961,1430472,18463,Accept,9
4,employee,561131,16,yes,4,5,18,3,2,1,1,terrace,10,Pulau Penang,2,9487,1294730,13008,Reject,8
4,employee,263757,10,no,4,5,18,3,2,1,1,terrace,10,Pulau Penang,2,9134,1013781,18100,Accept,6
4,employee,489359,18,yes,4,5,18,3,2,1,2,terrace,10,Johor B,3,7212,1350174,9024,Accept,7
4,employee,305111,24,no,4,5,18,3,2,1,2,terrace,10,Johor B,2,5678,1254325,19067,Accept,9
4,employee,694633,18,yes,4,5,18,3,2,1,2,terrace,10,Johor B,2,7502,1374906,8773,Accept,9
4,employee,530798,24,no,4,5,18,3,2,1,2,terrace,10,Johor B,3,4386,691534,18752,Accept,7
4,employee,416800,14,yes,4,5,18,3,2,1,3,terrace,10,Johor B,1,4087,1075607,17126,Accept,6
4,employee,147904,16,no,4,5,18,3,2,1,2,terrace,10,Johor B,2,5571,854466,8633,Reject,8
4,employee,723816,18,yes,4,5,18,3,2,1,3,terrace,10,Johor B,2,6136,480866,17943,Reject,6
4,employee,746963,21,no,4,5,18,3,2,1,1,terrace,10,Johor B,3,10903,891591,8966,Accept,9
4,employee,200212,18,yes,4,5,18,3,2,1,1,terrace,10,Johor B,2,4583,1311842,17665,Accept,6
4,employee,550511,23,no,4,5,18,3,2,1,3,terrace,10,Johor B,2,11990,1246286,17247,Accept,6
4,employee,710327,11,yes,4,5,18,3,2,1,1,terrace,10,Johor B,3,6917,966667,10692,Accept,9
4,employee,700175,19,no,4,5,18,3,2,1,3,terrace,10,Johor B,2,4600,709260,16531,Accept,9
4,employee,424989,17,yes,4,5,18,3,2,1,1,terrace,10,Johor B,2,6039,867252,18484,Accept,9
4,employee,472670,10,no,4,5,18,3,2,1,3,terrace,10,Johor B,2,12248,1307237,19635,Reject,8
4,employee,207576,16,yes,4,5,18,3,2,1,3,terrace,10,Johor B,1,9845,1270794,17802,Accept,6
4,employee,245567,20,no,4,5,18,3,2,1,2,terrace,10,Johor B,1,9192,495465,8399,Accept,8
4,employee,165262,18,yes,4,5,18,3,2,1,2,terrace,10,Johor B,2,11481,1091952,18113,Accept,9
4,employee,713036,10,no,4,5,18,3,2,1,1,terrace,10,Johor B,1,4511,1416247,12128,Accept,7
4,employee,530082,16,yes,4,5,18,3,2,1,3,terrace,10,Johor B,3,5082,1287851,17486,Accept,9
4,employee,189793,21,no,4,5,18,3,2,1,3,terrace,10,Johor B,1,9229,1436085,13611,Reject,8
4,employee,648114,16,yes,4,5,18,3,2,1,2,terrace,10,Johor B,1,8966,916449,15681,Accept,6
4,employee,138449,23,no,4,5,18,3,2,1,2,terrace,10,Johor B,1,10940,550917,11226,Accept,8
4,employee,115080,12,yes,4,5,18,3,2,1,1,terrace,10,Johor B,2,9575,1202172,17445,Reject,6
4,employee,369351,12,no,4,5,18,3,2,1,3,terrace,10,Johor B,3,9428,815026,18579,Accept,6
4,employee,588423,22,yes,4,5,18,3,2,1,3,terrace,10,Johor B,3,10219,879200,16009,Accept,7
4,employee,730662,21,no,4,5,18,3,2,1,2,terrace,10,Johor B,2,12154,1131811,11873,Reject,9
4,employee,613786,24,yes,4,5,18,3,2,1,2,terrace,10,Johor B,3,7944,842124,12723,Reject,8
4,employee,287757,12,no,4,5,18,3,2,1,2,terrace,10,Johor B,3,7010,630019,16382,Accept,7
4,employee,263498,14,yes,4,5,18,3,2,1,2,terrace,10,Johor B,1,9876,807104,13120,Accept,6
4,employee,380348,16,no,4,5,18,3,2,1,3,terrace,10,Johor B,3,7081,643098,18354,Accept,7
4,employee,642667,17,yes,4,5,18,3,2,1,2,terrace,10,Johor B,2,9421,549307,8513,Accept,8
4,employee,540330,16,no,4,5,18,3,2,1,2,terrace,10,Johor B,1,10359,648219,16466,Accept,8
4,employee,154749,22,yes,4,5,18,3,2,1,1,terrace,10,Johor B,2,5470,575231,11016,Accept,9
4,employee,495121,11,no,4,5,18,3,2,1,1,terrace,10,Johor B,3,10494,1062374,14087,Accept,9
4,employee,111214,17,yes,4,5,18,3,2,1,3,terrace,10,Johor B,3,11212,951379,18675,Accept,9
4,employee,763280,24,no,4,5,18,3,2,1,1,terrace,10,Johor B,3,5382,904259,8688,Reject,6
4,employee,619084,19,yes,4,5,18,3,2,1,1,terrace,10,Johor B,3,11838,1266911,10925,Accept,8
4,employee,771573,16,no,4,5,18,3,2,1,3,terrace,10,Johor B,3,12167,463373,18678,Reject,6
4,employee,444751,24,yes,4,5,18,3,2,1,1,terrace,10,Johor B,1,7325,480693,13013,Reject,9
4,employee,172983,10,no,4,5,18,3,2,1,2,terrace,10,Johor B,2,9140,1276457,11668,Reject,6
4,employee,611937,13,yes,4,5,18,3,2,1,1,terrace,10,Johor B,2,6214,738443,11007,Accept,8
4,employee,563864,18,no,4,5,18,3,2,1,3,terrace,10,Johor B,1,9335,445813,12117,Accept,6
4,employee,478877,18,yes,4,5,18,3,2,1,1,terrace,10,Johor B,2,9929,1357104,9508,Accept,9
4,employee,404309,10,no,4,5,18,3,2,1,1,terrace,10,Johor B,1,5207,871424,15433,Accept,8
4,employee,555352,22,yes,4,5,18,3,2,1,2,terrace,10,Johor B,2,5933,1394287,11485,Reject,8
4,employee,237451,20,no,4,5,18,3,2,1,1,terrace,10,Johor B,3,10618,441265,14615,Accept,6
4,employee,210602,24,yes,4,5,18,3,2,1,2,terrace,10,Johor B,3,11547,1077130,16060,Reject,7
4,employee,595350,15,no,4,5,18,3,2,1,3,terrace,10,Johor B,2,9452,667864,8588,Accept,8
4,employee,270767,17,yes,4,5,18,3,2,1,2,terrace,10,Johor B,2,10978,685491,19160,Accept,6
4,employee,471383,17,no,4,5,18,3,2,1,2,terrace,10,Johor B,2,8067,442869,13722,Accept,6
4,employee,648987,20,yes,4,5,18,3,2,1,3,terrace,10,Johor B,1,8354,1118941,13394,Accept,8
4,employee,213700,10,no,4,5,18,3,2,1,1,terrace,10,Johor B,1,5777,956794,11525,Accept,8
